,Unnamed: 0,word,first_two_letters,last_two_letters,words_with_same_start,words_with_same_ending,can_connect_with,is_used
121616,121616,romozi,ro,zi,898,162,476,False
121660,121660,ronjga,ro,ga,898,374,864,False
121669,121669,roob,ro,ob,898,28,684,False
121673,121673,rop,ro,op,898,86,682,False
121683,121683,roposa,ro,sa,898,590,2399,False
121690,121690,ropsko,ro,ko,898,2939,3554,False
121692,121692,ropus,ro,us,898,440,596,False
121698,121698,rori,ro,ri,898,360,505,False
121705,121705,rosalba,ro,ba,898,316,1853,False
121733,121733,roseg,ro,eg,898,78,188,False
121737,121737,rosemari,ro,ri,898,360,505,False
121746,121746,rosenthal,ro,al,898,378,742,False
121759,121759,rosipal,ro,al,898,378,742,False
121766,121766,rosko,ro,ko,898,2939,3554,False
121771,121771,rosmarijo,ro,jo,898,154,339,False
121773,121773,rosmeri,ro,ri,898,360,505,False
121797,121797,rosso,ro,so,898,110,765,False
121818,121818,rostok,ro,ok,898,202,371,False
121819,121819,rostova,ro,va,898,486,951,False
121848,121848,rotirajuce,ro,ce,898,619,1235,False
121849,121849,rotirajuci,ro,ci,898,725,876,False
121874,121874,roudi,ro,di,898,238,1097,False
121879,121879,rousseau,ro,au,898,14,399,False
121886,121886,rovare,ro,re,898,110,1863,False
121898,121898,rovile,ro,le,898,246,862,False
121915,121915,rovovsko,ro,ko,898,2939,3554,False
121924,121924,rozali,ro,li,898,480,893,False
121947,121947,rozarijo,ro,jo,898,154,339,False
121964,121964,rozelindra,ro,ra,898,1040,2786,False
121966,121966,rozemari,ro,ri,898,360,505,False
121973,121973,rozga,ro,ga,898,374,864,False
121995,121995,rozmari,ro,ri,898,360,505,False
122000,122000,rozmeri,ro,ri,898,360,505,False
122015,122015,rozsa,ro,sa,898,590,2399,False
122019,122019,rozze,ro,ze,898,57,616,False
122026,122026,rs,rs,rs,3,49,3,False
122027,122027,rskanovic,rs,ic,3,14202,13,False
122029,122029,rt,rt,rt,3,220,3,False
122030,122030,rtov,rt,ov,3,9484,171,False
122031,122031,rtv,rt,tv,3,2,98,False
122266,122266,rukoljub,ru,ub,629,52,112,False
122462,122462,rusidi,ru,di,629,238,1097,False
122624,122624,ruzhdi,ru,di,629,238,1097,False
122676,122676,sa,sa,sa,2399,590,2399,False
122679,122679,saade,sa,de,2399,90,1773,False
122680,122680,saadeddine,sa,ne,2399,176,4240,False
122682,122682,sabad,sa,ad,2399,243,279,False
122683,122683,sabadi,sa,di,2399,238,1097,False
122689,122689,sabaha,sa,ha,2399,133,1317,False
122690,122690,sabahate,sa,te,2399,321,978,False
122728,122728,sabel,sa,el,2399,498,640,False
122732,122732,sabi,sa,bi,2399,45,911,False
122737,122737,sabiha,sa,ha,2399,133,1317,False
122751,122751,sabira,sa,ra,2399,1040,2786,False
122752,122752,sabiraliste,sa,te,2399,321,978,False
122761,122761,sabisi,sa,si,2399,205,1427,False
122799,122799,sabok,sa,ok,2399,202,371,False
122820,122820,saborsko,sa,ko,2399,2939,3554,False
122851,122851,sacareau,sa,au,2399,14,399,False
122853,122853,sace,sa,ce,2399,619,1235,False
122864,122864,saci,sa,ci,2399,725,876,False
122872,122872,sacira,sa,ra,2399,1040,2786,False
122882,122882,sacma,sa,ma,2399,336,3261,False
122901,122901,sadbera,sa,ra,2399,1040,2786,False
122907,122907,sadete,sa,te,2399,321,978,False
122911,122911,sadifa,sa,fa,2399,80,661,False
122946,122946,sadolli,sa,li,2399,480,893,False
122960,122960,sadri,sa,ri,2399,360,505,False
122978,122978,sadura,sa,ra,2399,1040,2786,False
122979,122979,sadush,sa,sh,2399,28,132,False
122984,122984,saf,sa,af,2399,84,96,False
123022,123022,safranko,sa,ko,2399,2939,3554,False
123033,123033,sag,sa,ag,2399,74,173,False
123034,123034,saga,sa,ga,2399,374,864,False
123045,123045,sagib,sa,ib,2399,45,65,False
123068,123068,sago,sa,go,2399,138,809,False
123083,123083,sagud,sa,ud,2399,74,207,False
123101,123101,sahba,sa,ba,2399,316,1853,False
123107,123107,sahdo,sa,do,2399,212,1618,False
123128,123128,sahiza,sa,za,2399,622,2533,False
123153,123153,sahza,sa,za,2399,622,2533,False
123156,123156,saib,sa,ib,2399,45,65,False
123163,123163,saide,sa,de,2399,90,1773,False
123164,123164,saidi,sa,di,2399,238,1097,False
123170,123170,saile,sa,le,2399,246,862,False
123171,123171,saili,sa,li,2399,480,893,False
123174,123174,saima,sa,ma,2399,336,3261,False
123216,123216,sajenko,sa,ko,2399,2939,3554,False
123226,123226,sajgo,sa,go,2399,138,809,False
123228,123228,sajib,sa,ib,2399,45,65,False
123251,123251,sajmiste,sa,te,2399,321,978,False
123255,123255,sajne,sa,ne,2399,176,4240,False
123268,123268,sajteri,sa,ri,2399,360,505,False
123313,123313,sakmardi,sa,di,2399,238,1097,False
123314,123314,sako,sa,ko,2399,2939,3554,False
123356,123356,sakupljaliste,sa,te,2399,321,978,False
123359,123359,sal,sa,al,2399,378,742,False
123361,123361,salaba,sa,ba,2399,316,1853,False
123365,123365,saladi,sa,di,2399,238,1097,False
123396,123396,salapura,sa,ra,2399,1040,2786,False
123398,123398,salari,sa,ri,2399,360,505,False
123418,123418,saldo,sa,do,2399,212,1618,False
123420,123420,saldum,sa,um,2399,144,201,False
123444,123444,salha,sa,ha,2399,133,1317,False
123467,123467,salihu,sa,hu,2399,10,420,False
123493,123493,salipur,sa,ur,2399,170,412,False
123539,123539,sallakh,sa,kh,2399,2,13,False
123540,123540,salloum,sa,um,2399,144,201,False
123574,123574,salsa,sa,sa,2399,590,2399,False
123576,123576,saltaga,sa,ga,2399,374,864,False
123593,123593,salvadorsko,sa,ko,2399,2939,3554,False
123595,123595,salvari,sa,ri,2399,360,505,False
123597,123597,salvaro,sa,ro,2399,270,898,False
123598,123598,salvatore,sa,re,2399,110,1863,False
123622,123622,samacko,sa,ko,2399,2939,3554,False
123625,123625,samal,sa,al,2399,378,742,False
123675,123675,samba,sa,ba,2399,316,1853,False
123689,123689,sambora,sa,ra,2399,1040,2786,False
123691,123691,sambris,sa,is,2399,510,1046,False
123725,123725,samire,sa,re,2399,110,1863,False
123742,123742,samo,sa,mo,2399,76,1061,False
123745,123745,samoanaliza,sa,za,2399,622,2533,False
123766,123766,samodol,sa,ol,2399,178,194,False
123780,123780,samoel,sa,el,2399,498,640,False
123916,123916,samoprovjera,sa,ra,2399,1040,2786,False
123938,123938,samoregulirajuce,sa,ce,2399,619,1235,False
123940,123940,samoreklama,sa,ma,2399,336,3261,False
123970,123970,samostojece,sa,ce,2399,619,1235,False
123978,123978,samosvijetleci,sa,ci,2399,725,876,False
124009,124009,samouko,sa,ko,2399,2939,3554,False
124015,124015,samounistavajuci,sa,ci,2399,725,876,False
124047,124047,samovlasce,sa,ce,2399,619,1235,False
124056,124056,samovoz,sa,oz,2399,41,161,False
124119,124119,samsa,sa,sa,2399,590,2399,False
124120,124120,samsal,sa,al,2399,378,742,False
124125,124125,samu,sa,mu,2399,4,941,False
124127,124127,samuel,sa,el,2399,498,640,False
124129,124129,samuga,sa,ga,2399,374,864,False
124174,124174,sande,sa,de,2399,90,1773,False
124179,124179,sandhop,sa,op,2399,86,682,False
124180,124180,sandi,sa,di,2399,238,1097,False
124188,124188,sando,sa,do,2399,212,1618,False
124190,124190,sandol,sa,ol,2399,178,194,False
124193,124193,sandomenigo,sa,go,2399,138,809,False
124228,124228,sango,sa,go,2399,138,809,False
124247,124247,sanijel,sa,el,2399,498,640,False
124281,124281,sanjarsko,sa,ko,2399,2939,3554,False
124304,124304,sanjke,sa,ke,2399,72,555,False
124307,124307,sanjug,sa,ug,2399,38,217,False
124357,124357,sante,sa,te,2399,321,978,False
124375,124375,santoro,sa,ro,2399,270,898,False
124383,124383,sanuri,sa,ri,2399,360,505,False
124391,124391,saonice,sa,ce,2399,619,1235,False
124400,124400,sapa,sa,pa,2399,143,2218,False
124428,124428,sapljivi,sa,vi,2399,53,1400,False
124441,124441,sapro,sa,ro,2399,270,898,False
124461,124461,sapunjara,sa,ra,2399,1040,2786,False
124474,124474,sarabok,sa,ok,2399,202,371,False
124477,124477,saracensko,sa,ko,2399,2939,3554,False
124504,124504,sarajko,sa,ko,2399,2939,3554,False
124522,124522,sarap,sa,ap,2399,33,249,False
124550,124550,sardoc,sa,oc,2399,81,144,False
124551,124551,sardot,sa,ot,2399,134,435,False
124572,124572,sargaso,sa,so,2399,110,765,False
124606,124606,sarkezi,sa,zi,2399,162,476,False
124613,124613,sarkofag,sa,ag,2399,74,173,False
124614,124614,sarkoidoza,sa,za,2399,622,2533,False
124626,124626,sarlatansko,sa,ko,2399,2939,3554,False
124628,124628,sarli,sa,li,2399,480,893,False
124651,124651,saroliko,sa,ko,2399,2939,3554,False
124686,124686,sarza,sa,za,2399,622,2533,False
124690,124690,sasa,sa,sa,2399,590,2399,False
124704,124704,sasenko,sa,ko,2399,2939,3554,False
124717,124717,sasjeci,sa,ci,2399,725,876,False
124764,124764,sasvari,sa,ri,2399,360,505,False
124765,124765,sasvim,sa,im,2399,186,289,False
124767,124767,sat-dva,sa,va,2399,486,951,False
124772,124772,satara,sa,ra,2399,1040,2786,False
124787,124787,satira,sa,ra,2399,1040,2786,False
124792,124792,satiricko,sa,ko,2399,2939,3554,False
124802,124802,satirsko,sa,ko,2399,2939,3554,False
124811,124811,satko,sa,ko,2399,2939,3554,False
124815,124815,satmari,sa,ri,2399,360,505,False
124840,124840,satri,sa,ri,2399,360,505,False
124844,124844,satrovacko,sa,ko,2399,2939,3554,False
124854,124854,sau,sa,au,2399,14,399,False
124857,124857,saucha,sa,ha,2399,133,1317,False
124867,124867,sauha,sa,ha,2399,133,1317,False
124871,124871,sauko,sa,ko,2399,2939,3554,False
124876,124876,saule,sa,le,2399,246,862,False
124886,124886,saur,sa,ur,2399,170,412,False
124887,124887,sauro,sa,ro,2399,270,898,False
124888,124888,sauropod,sa,od,2399,109,769,False
124889,124889,sauropodi,sa,di,2399,238,1097,False
124903,124903,savari,sa,ri,2399,360,505,False
124910,124910,savel,sa,el,2399,498,640,False
124972,124972,savjetovaliste,sa,te,2399,321,978,False
124978,124978,savko,sa,ko,2399,2939,3554,False
125016,125016,saya,sa,ya,2399,16,16,False
125029,125029,sazama,sa,ma,2399,336,3261,False
125073,125073,sazvijeze,sa,ze,2399,57,616,False
125169,125169,schiavuzzi,sc,zi,260,162,476,False
125195,125195,schmital,sc,al,260,378,742,False
125314,125314,scrimieri,sc,ri,260,360,505,False
125339,125339,sdp,sd,dp,4,2,3,False
125351,125351,seapi,se,pi,1811,36,890,False
125361,125361,sebal,se,al,1811,378,742,False
125404,125404,sebine,se,ne,1811,176,4240,False
125405,125405,sebira,se,ra,1811,1040,2786,False
125468,125468,seco,se,co,1811,128,385,False
125618,125618,seferi,se,ri,1811,360,505,False
125727,125727,sehi,se,hi,1811,67,896,False
125753,125753,seidel,se,el,1811,498,640,False
125758,125758,seido,se,do,1811,212,1618,False
125817,125817,sejfi,se,fi,1811,50,588,False
125831,125831,sejima,se,ma,1811,336,3261,False
125839,125839,sejo,se,jo,1811,154,339,False
125876,125876,sekeriadis,se,is,1811,510,1046,False
125902,125902,sekol,se,ol,1811,178,194,False
125967,125967,sektasko,se,ko,1811,2939,3554,False
126101,126101,selidba,se,ba,1811,316,1853,False
126107,126107,seligo,se,go,1811,138,809,False
126240,126240,semerot,se,ot,1811,134,435,False
126267,126267,seminarsko,se,ko,1811,2939,3554,False
126291,126291,semko,se,ko,1811,2939,3554,False
126314,126314,semuga,se,ga,1811,374,864,False
126339,126339,senbaum,se,um,1811,144,201,False
126407,126407,seniorsko,se,ko,1811,2939,3554,False
126451,126451,sente,se,te,1811,321,978,False
126516,126516,seoce,se,ce,1811,619,1235,False
126608,126608,septima,se,ma,1811,336,3261,False
126670,126670,serdoz,se,oz,1811,41,161,False
126855,126855,seserko,se,ko,1811,2939,3554,False
127191,127191,shakespeare,sh,re,132,110,1863,False
127222,127222,shemsi,sh,si,132,205,1427,False
127293,127293,shukri,sh,ri,132,360,505,False
127307,127307,shyqri,sh,ri,132,360,505,False
127364,127364,sicel,si,el,1427,498,640,False
127379,127379,sicl,si,cl,1427,30,46,False
127400,127400,sidnjenko,si,ko,1427,2939,3554,False
127401,127401,sidol,si,ol,1427,178,194,False
127489,127489,signatura,si,ra,1427,1040,2786,False
127521,127521,sijace,si,ce,1427,619,1235,False
127536,127536,sijamsko,si,ko,1427,2939,3554,False
127549,127549,sijeci,si,ci,1427,725,876,False
127616,127616,sikomora,si,ra,1427,1040,2786,False
127625,127625,sikra,si,ra,1427,1040,2786,False
127720,127720,siljeg,si,eg,1427,78,188,False
127747,127747,silobad,si,ad,1427,243,279,False
127783,127783,silve,si,ve,1427,24,964,False
127877,127877,simeone,si,ne,1427,176,4240,False
127911,127911,simha,si,ha,1427,133,1317,False
127912,127912,simibaldo,si,do,1427,212,1618,False
127921,127921,simig,si,ig,1427,78,120,False
127936,127936,simko,si,ko,1427,2939,3554,False
127937,127937,simlesa,si,sa,1427,590,2399,False
127996,127996,simplicisticko,si,ko,1427,2939,3554,False
128003,128003,simpraga,si,ga,1427,374,864,False
128026,128026,simulakrum,si,um,1427,144,201,False
128072,128072,sinagoga,si,ga,1427,374,864,False
128090,128090,sinapsa,si,sa,1427,590,2399,False
128139,128139,sinekura,si,ra,1427,1040,2786,False
128181,128181,sinisa,si,sa,1427,590,2399,False
128200,128200,sinkauz,si,uz,1427,56,363,False
128207,128207,sinkoko,si,ko,1427,2939,3554,False
128240,128240,sinod,si,od,1427,109,769,False
128248,128248,sinogl,si,gl,1427,65,605,False
128254,128254,sinolosko,si,ko,1427,2939,3554,False
128289,128289,sintagma,si,ma,1427,336,3261,False
128360,128360,sipko,si,ko,1427,2939,3554,False
128440,128440,sirli,si,li,1427,480,893,False
128469,128469,sirom,si,om,1427,129,168,False
128478,128478,siromasko,si,ko,1427,2939,3554,False
128549,128549,sisgora,si,ra,1427,1040,2786,False
128603,128603,sisul,si,ul,1427,109,285,False
128620,128620,site,si,te,1427,321,978,False
128678,128678,sivaci,si,ci,1427,725,876,False
128718,128718,siz,si,iz,1427,76,1157,False
129055,129055,skarijot,sk,ot,1061,134,435,False
129195,129195,skidmore,sk,re,1061,110,1863,False
129327,129327,skloniste,sk,te,1061,321,978,False
129917,129917,skupo,sk,po,1061,44,4664,False
129956,129956,skvadra,sk,ra,1061,1040,2786,False
130219,130219,slavco,sl,co,808,128,385,False
130329,130329,sleci,sl,ci,808,725,876,False
130355,130355,sletiste,sl,te,808,321,978,False
130446,130446,slisko,sl,ko,808,2939,3554,False
130629,130629,slom,sl,om,808,129,168,False
130717,130717,sluga,sl,ga,808,374,864,False
131470,131470,soave,so,ve,765,24,964,False
131472,131472,sob,so,ob,765,28,684,False
131473,131473,soba,so,ba,765,316,1853,False
131501,131501,sobol,so,ol,765,178,194,False
131523,131523,soccoli,so,li,765,480,893,False
131566,131566,sociolosko,so,ko,765,2939,3554,False
131596,131596,sodomaco,so,co,765,128,385,False
131639,131639,softbol,so,ol,765,178,194,False
131669,131669,sohnel,so,el,765,498,640,False
131672,131672,sohr,so,hr,765,14,423,False
131696,131696,sok,so,ok,765,202,371,False
131757,131757,sokora,so,ra,765,1040,2786,False
131784,131784,solanza,so,za,765,622,2533,False
131809,131809,soldra,so,ra,765,1040,2786,False
131815,131815,solenko,so,ko,765,2939,3554,False
131819,131819,solesa,so,sa,765,590,2399,False
131822,131822,solga,so,ga,765,374,864,False
131874,131874,solomko,so,ko,765,2939,3554,False
131905,131905,soma,so,ma,765,336,3261,False
131955,131955,somovari,so,ri,765,360,505,False
132002,132002,sonjo,so,jo,765,154,339,False
132010,132010,sontag,so,ag,765,74,173,False
132014,132014,sopa,so,pa,765,143,2218,False
132040,132040,sopko,so,ko,765,2939,3554,False
132127,132127,sosko,so,ko,765,2939,3554,False
132133,132133,sossi,so,si,765,205,1427,False
132188,132188,soubiznis,so,is,765,510,1046,False
132195,132195,soukup,so,up,765,67,275,False
132219,132219,sovinisticko,so,ko,765,2939,3554,False
132226,132226,sovjetko,so,ko,765,2939,3554,False
132229,132229,sovjetsko,so,ko,765,2939,3554,False
132233,132233,soza,so,za,765,622,2533,False
132603,132603,speza,sp,za,892,622,2533,False
133589,133589,stabalce,st,ce,2762,619,1235,False
133911,133911,stand-up,st,up,2762,67,275,False
134168,134168,staro,st,ro,2762,270,898,False
134356,134356,stavridis,st,is,2762,510,1046,False
134457,134457,steffe,st,fe,2762,17,553,False
134553,134553,stelco,st,co,2762,128,385,False
134566,134566,stelko,st,ko,2762,2939,3554,False
134578,134578,stemberga,st,ga,2762,374,864,False
134764,134764,steva,st,va,2762,486,951,False
134781,134781,steve,st,ve,2762,24,964,False
134871,134871,stihijsko,st,ko,2762,2939,3554,False
134946,134946,stimulirajuce,st,ce,2762,619,1235,False
135182,135182,stogl,st,gl,2762,65,605,False
135209,135209,stoilova,st,va,2762,486,951,False
135228,135228,stojance,st,ce,2762,619,1235,False
135331,135331,stoklasa,st,sa,2762,590,2399,False
135360,135360,stolfa,st,fa,2762,80,661,False
135395,135395,stomatolosko,st,ko,2762,2939,3554,False
135438,135438,store,st,re,2762,110,1863,False
135515,135515,stradivari,st,ri,2762,360,505,False
135567,135567,strakos,st,os,2762,354,754,False
135641,135641,stratigrafa,st,fa,2762,80,661,False
135652,135652,straus,st,us,2762,440,596,False
135659,135659,straza,st,za,2762,622,2533,False
135696,135696,strbo,st,bo,2762,50,1295,False
135742,135742,strelicarsko,st,ko,2762,2939,3554,False
135882,135882,strizibuba,st,ba,2762,316,1853,False
135886,135886,strizrep,st,ep,2762,57,184,False
135940,135940,strobl,st,bl,2762,39,507,False
135982,135982,strok,st,ok,2762,202,371,False
135990,135990,stroma,st,ma,2762,336,3261,False
136013,136013,stros,st,os,2762,354,754,False
136101,136101,struktura,st,ra,2762,1040,2786,False
136228,136228,stulli,st,li,2762,480,893,False
136240,136240,stup,st,up,2762,67,275,False
137941,137941,suzanne,su,ne,1638,176,4240,False
138807,138807,syceri,sy,ri,23,360,505,False
138809,138809,sydneya,sy,ya,23,16,16,False
138811,138811,sykora,sy,ra,23,1040,2786,False
138813,138813,syle,sy,le,23,246,862,False
138842,138842,szel,sz,el,35,498,640,False
138845,138845,szep,sz,ep,35,57,184,False
139011,139011,tafra,ta,ra,961,1040,2786,False
139033,139033,tahiri,ta,ri,961,360,505,False
139315,139315,tamaro,ta,ro,961,270,898,False
139397,139397,tanase,ta,se,961,101,1811,False
139646,139646,tarisa,ta,sa,961,590,2399,False
139775,139775,taurisk,ta,sk,961,18,1061,False
139847,139847,tebaldi,te,di,978,238,1097,False
139849,139849,tebe,te,be,978,38,1635,False
139866,139866,teci,te,ci,978,725,876,False
139876,139876,tedi,te,di,978,238,1097,False
139885,139885,teg,te,eg,978,78,188,False
139892,139892,teglece,te,ce,978,619,1235,False
139893,139893,tegleci,te,ci,978,725,876,False
139902,139902,tegoba,te,ba,978,316,1853,False
139908,139908,tehel,te,el,978,498,640,False
139930,139930,tehnokratsko,te,ko,978,2939,3554,False
139941,139941,tehterle,te,le,978,246,862,False
139952,139952,teisticko,te,ko,978,2939,3554,False
139960,139960,tejo,te,jo,978,154,339,False
139965,139965,tekeli,te,li,978,480,893,False
140000,140000,tekstura,te,ra,978,1040,2786,False
140004,140004,tekuce,te,ce,978,619,1235,False
140005,140005,tekuci,te,ci,978,725,876,False
140014,140014,tekvando,te,do,978,212,1618,False
140015,140015,tel,te,el,978,498,640,False
140027,140027,teldo,te,do,978,212,1618,False
140028,140028,tele,te,le,978,246,862,False
140036,140036,teleci,te,ci,978,725,876,False
140056,140056,telegraf,te,af,978,84,96,False
140064,140064,telegrafsko,te,ko,978,2939,3554,False
140073,140073,telekom,te,om,978,129,168,False
140109,140109,teleolosko,te,ko,978,2939,3554,False
140116,140116,telepatsko,te,ko,978,2939,3554,False
140122,140122,teleskop,te,op,978,86,682,False
140125,140125,teleskopsko,te,ko,978,2939,3554,False
140153,140153,teljega,te,ga,978,374,864,False
140156,140156,telma,te,ma,978,336,3261,False
140164,140164,temama,te,ma,978,336,3261,False
140169,140169,tembel,te,el,978,498,640,False
140170,140170,temel,te,el,978,498,640,False
140182,140182,temepratura,te,ra,978,1040,2786,False
140188,140188,temira,te,ra,978,1040,2786,False
140193,140193,tempera,te,ra,978,1040,2786,False
140198,140198,temperatura,te,ra,978,1040,2786,False
140233,140233,tendjera,te,ra,978,1040,2786,False
140234,140234,tendzera,te,ra,978,1040,2786,False
140237,140237,tenera,te,ra,978,1040,2786,False
140238,140238,teneza,te,za,978,622,2533,False
140243,140243,tenis,te,is,978,510,1046,False
140251,140251,tenjeri,te,ri,978,360,505,False
140265,140265,tenorsko,te,ko,978,2939,3554,False
140270,140270,tente,te,te,978,321,978,False
140272,140272,tenzera,te,ra,978,1040,2786,False
140291,140291,teodoro,te,ro,978,270,898,False
